countrycode,year,rgdpe
SLE,1986,4193.26
SLE,1987,4538.2
SLE,1988,4767.73
SLE,1989,5080.13
SLE,1990,5581.65
SLE,1991,5671.81
SLE,1992,5352.08
SLE,1993,5915
SLE,1994,6590.02
SLE,1995,6200.04
SLE,1996,5203.89
SLE,1997,4638.15
SLE,1998,4082.96
SLE,1999,3002.51
SLE,2000,3456.15
SLE,2001,3980.27
SLE,2002,4605.17
SLE,2003,4733.67
SLE,2004,4796.34
SLE,2005,4754.17
SLE,2006,5003.4
SLE,2007,5239.62
SLE,2008,5526.19
SLE,2009,5819.08
SLE,2010,6199.6
SLE,2011,6466.25
SLV,1950,1201.32
SLV,1951,1271.76
SLV,1952,1346.63
SLV,1953,1442.03
SLV,1954,1529.46
SLV,1955,1587.12
SLV,1956,1654.21
SLV,1957,1786.12
SLV,1958,1711.88
SLV,1959,1727.7
SLV,1960,1748.95
SLV,1961,1796.99
SLV,1962,1980.32
SLV,1963,2046.1
SLV,1964,2223.82
SLV,1965,2386.12
SLV,1966,2540.17
SLV,1967,2679.08
SLV,1968,2689.75
SLV,1969,2776.97
SLV,1970,3041.69
SLV,1971,3073.77
SLV,1972,3275.95
SLV,1973,3512.2
SLV,1974,3470.09
SLV,1975,3603.9
SLV,1976,4180.32
SLV,1977,4915.15
SLV,1978,4617.11
SLV,1979,4628.17
SLV,1980,4197.81
SLV,1981,3662.18
SLV,1982,3449.49
SLV,1983,3454.05
SLV,1984,3545.82
SLV,1985,3643.57
SLV,1986,3837.36
SLV,1987,3768.65
SLV,1988,3893.51
SLV,1989,3879.25
SLV,1990,3750.51
SLV,1991,3880.94
SLV,1992,4090.29
SLV,1993,4438.67
SLV,1994,4756.32
SLV,1995,5174.42
SLV,1996,5294.52
SLV,1997,5526.3
SLV,1998,5715.87
SLV,1999,5845.56
SLV,2000,5887.2
SLV,2001,6053.02
SLV,2002,6164.76
SLV,2003,6221.62
SLV,2004,6259.72
SLV,2005,6449.14
SLV,2006,6664.15
SLV,2007,6888.33
SLV,2008,6906.29
SLV,2009,6764.2
SLV,2010,6833.85
SLV,2011,6925.22
SRB,1950,
SRB,1951,
SRB,1952,
SRB,1953,
SRB,1954,
SRB,1955,
SRB,1956,
SRB,1957,
SRB,1958,
SRB,1959,
SRB,1960,
SRB,1961,
SRB,1962,
SRB,1963,
SRB,1964,
SRB,1965,
SRB,1966,
SRB,1967,
SRB,1968,
SRB,1969,
SRB,1970,
SRB,1971,
SRB,1972,
SRB,1973,
SRB,1974,
SRB,1975,
SRB,1976,
SRB,1977,
SRB,1978,
SRB,1979,
SRB,1980,
SRB,1981,
SRB,1982,
SRB,1983,
SRB,1984,
SRB,1985,
SRB,1986,
SRB,1987,
SRB,1988,
SRB,1989,
SRB,1990,53897.61
SRB,1991,47624.45
SRB,1992,34225.43
SRB,1993,23828.32
SRB,1994,24431.39
SRB,1995,25859.3
SRB,1996,46460.43
SRB,1997,50957.73
SRB,1998,51884.02
SRB,1999,46413.31
SRB,2000,48460.62
SRB,2001,50196.04
SRB,2002,52030.81
SRB,2003,52384.63
SRB,2004,55230.34
SRB,2005,57292.43
SRB,2006,61798.49
SRB,2007,66261.83
SRB,2008,72498.37
SRB,2009,69953.21
SRB,2010,69334.5
SRB,2011,70482.07
STP,1950,
STP,1951,
STP,1952,
STP,1953,
STP,1954,
STP,1955,
STP,1956,
STP,1957,
STP,1958,
STP,1959,
STP,1960,
STP,1961,
STP,1962,
STP,1963,
STP,1964,
STP,1965,
STP,1966,
STP,1967,
STP,1968,
STP,1969,
STP,1970,130.97
STP,1971,138.02
STP,1972,142.44
STP,1973,148.82
STP,1974,157.46
STP,1975,167.64
STP,1976,170.68
STP,1977,204.17
STP,1978,221.31
STP,1979,257.25
STP,1980,215.43
STP,1981,193.18
STP,1982,199.21
STP,1983,189.88
STP,1984,185.15
STP,1985,191.99
STP,1986,182.01
STP,1987,175.2
STP,1988,169.81
STP,1989,192.45
STP,1990,188.64
STP,1991,185.4
STP,1992,183.81
STP,1993,185.91
STP,1994,183.84
STP,1995,176.84
STP,1996,187.2
STP,1997,189.88
STP,1998,206.31
STP,1999,204.47
STP,2000,218.56
STP,2001,244.26
STP,2002,253
STP,2003,262.54
STP,2004,283.34
STP,2005,286.12
STP,2006,322.33
STP,2007,331.53
STP,2008,360.49
STP,2009,379.13
STP,2010,394.55
STP,2011,426.8
SUR,1950,
SUR,1951,
SUR,1952,
SUR,1953,
SUR,1954,
SUR,1955,
SUR,1956,
SUR,1957,
SUR,1958,
SUR,1959,
SUR,1960,
SUR,1961,
SUR,1962,
SUR,1963,
SUR,1964,
SUR,1965,
SUR,1966,
SUR,1967,
SUR,1968,
SUR,1969,
SUR,1970,1552.06
SUR,1971,1649.96
SUR,1972,1706.29
SUR,1973,1797.56
SUR,1974,1630.01
SUR,1975,1773.88
SUR,1976,1844.92
SUR,1977,2092.64
SUR,1978,2226.33
SUR,1979,2173.13
SUR,1980,1976.27
SUR,1981,2091.82
SUR,1982,2012.55
SUR,1983,2028.43
SUR,1984,1981.7
SUR,1985,2203.01
SUR,1986,2073.79
SUR,1987,1861.15
SUR,1988,2120.37
SUR,1989,2188.77
SUR,1990,2219.25
SUR,1991,2244.73
SUR,1992,2268.63
SUR,1993,2063.7
SUR,1994,1995.27
SUR,1995,1821.97
SUR,1996,2228
SUR,1997,2387.27
SUR,1998,2526.93
SUR,1999,1921.4
SUR,2000,2284.6
SUR,2001,2349.13
SUR,2002,2432.4
SUR,2003,2701.33
SUR,2004,2799.75
SUR,2005,2847.1
SUR,2006,2948.47
SUR,2007,2980.28
SUR,2008,3171.78
SUR,2009,3170.74
SUR,2010,3478.22
SUR,2011,3577.57
SVK,1950,
SVK,1951,
SVK,1952,
SVK,1953,
SVK,1954,
SVK,1955,
SVK,1956,
SVK,1957,
SVK,1958,
SVK,1959,
SVK,1960,
SVK,1961,
SVK,1962,
SVK,1963,
SVK,1964,
SVK,1965,
SVK,1966,
SVK,1967,
SVK,1968,
SVK,1969,
SVK,1970,
SVK,1971,
SVK,1972,
SVK,1973,
SVK,1974,
SVK,1975,
SVK,1976,
SVK,1977,
SVK,1978,
SVK,1979,
SVK,1980,
SVK,1981,
SVK,1982,
SVK,1983,
SVK,1984,
SVK,1985,
SVK,1986,
SVK,1987,
SVK,1988,
SVK,1989,
SVK,1990,78686.39
SVK,1991,62569.92
SVK,1992,58318.11
SVK,1993,58933.66
SVK,1994,62036.01
SVK,1995,65365.47
SVK,1996,66757.9
SVK,1997,68031.56
SVK,1998,68343.44
SVK,1999,66448.16
SVK,2000,69289.5
SVK,2001,72551.46
SVK,2002,76013.11
SVK,2003,77808.54
SVK,2004,80874.96
SVK,2005,85136.73
SVK,2006,93077.84
SVK,2007,105782.74
SVK,2008,114246.43
SVK,2009,110672.86
SVK,2010,115330.84
SVK,2011,117948.38
SVN,1950,
SVN,1951,
SVN,1952,
SVN,1953,
SVN,1954,
SVN,1955,
SVN,1956,
SVN,1957,
SVN,1958,
SVN,1959,
SVN,1960,
SVN,1961,
SVN,1962,
SVN,1963,
SVN,1964,
SVN,1965,
SVN,1966,
SVN,1967,
SVN,1968,
SVN,1969,
SVN,1970,
SVN,1971,
SVN,1972,
SVN,1973,
SVN,1974,
SVN,1975,
SVN,1976,
SVN,1977,
SVN,1978,
SVN,1979,
SVN,1980,
SVN,1981,
SVN,1982,
SVN,1983,
SVN,1984,
SVN,1985,
SVN,1986,
SVN,1987,
SVN,1988,
SVN,1989,
SVN,1990,34885.02
SVN,1991,30523.74
SVN,1992,28823.65
SVN,1993,30650.21
SVN,1994,32792.81
SVN,1995,34804.18
SVN,1996,36296.83
SVN,1997,37191.74
SVN,1998,37785.19
SVN,1999,39150.92
SVN,2000,40099.68
SVN,2001,41103.92
SVN,2002,42672.5
SVN,2003,42878.77
SVN,2004,45564.86
SVN,2005,46505.17
SVN,2006,48697.87
SVN,2007,52064.51
SVN,2008,54114
SVN,2009,50786.6
SVN,2010,50898.09
SVN,2011,49832.77
SWE,1950,59743.54
SWE,1951,63780.39
SWE,1952,63545
SWE,1953,65426.07
SWE,1954,69087.97
SWE,1955,71586.2
SWE,1956,74066.47
SWE,1957,75631.32
SWE,1958,77611.63
SWE,1959,81900.04
SWE,1960,85388.63
SWE,1961,90223.71
SWE,1962,93445.05
SWE,1963,98070
SWE,1964,104713.05
SWE,1965,108847.56
SWE,1966,110822.13
SWE,1967,114460.12
SWE,1968,118509.69
SWE,1969,124565.93
SWE,1970,133296.81
SWE,1971,133646.33
SWE,1972,136465.59
SWE,1973,141430.83
SWE,1974,143310.56
SWE,1975,149975.05
SWE,1976,151178.55
SWE,1977,145707.41
SWE,1978,145729.03
SWE,1979,151268.05
SWE,1980,153223.39
SWE,1981,151410
SWE,1982,151759.83
SWE,1983,154281.69
SWE,1984,162759.91
SWE,1985,166672.2
SWE,1986,175647.75
SWE,1987,183237.33
SWE,1988,191102.28
SWE,1989,200068.81
SWE,1990,203202.53
SWE,1991,202116.66
SWE,1992,200962.91
SWE,1993,195690.83
SWE,1994,208274.52
SWE,1995,222623.95
SWE,1996,226382.81
SWE,1997,236975.05
SWE,1998,250470.38
SWE,1999,267884.22
SWE,2000,282777.31
SWE,2001,280132.59
SWE,2002,281504.44
SWE,2003,282901.41
SWE,2004,292172.44
SWE,2005,283111.91
SWE,2006,300345.84
SWE,2007,324502.94
SWE,2008,327372.94
SWE,2009,307788.09
SWE,2010,331202.44
SWE,2011,342913.38
SWZ,1950,
SWZ,1951,
SWZ,1952,
SWZ,1953,
SWZ,1954,
SWZ,1955,
SWZ,1956,
SWZ,1957,
SWZ,1958,
SWZ,1959,
SWZ,1960,
SWZ,1961,
SWZ,1962,
SWZ,1963,
SWZ,1964,
SWZ,1965,
SWZ,1966,
SWZ,1967,
SWZ,1968,
SWZ,1969,
SWZ,1970,687.5
SWZ,1971,891.71
SWZ,1972,1026.69
SWZ,1973,914.74
SWZ,1974,1159.15
SWZ,1975,1446.05
SWZ,1976,1449.29
SWZ,1977,1425.06
SWZ,1978,1320.62
SWZ,1979,1429.46
SWZ,1980,1699.94
SWZ,1981,1795.7
SWZ,1982,1837.71
SWZ,1983,1983.99
SWZ,1984,1991.86
SWZ,1985,2037.76
SWZ,1986,2500.27
SWZ,1987,2806.66
SWZ,1988,2923.66
SWZ,1989,3060.34
SWZ,1990,3591.74
SWZ,1991,3841.56
SWZ,1992,4110.94
SWZ,1993,4629.45
SWZ,1994,4862.05
SWZ,1995,5673.69
SWZ,1996,6198.6
SWZ,1997,6220.28
SWZ,1998,6141.96
SWZ,1999,6043.73
SWZ,2000,5921.52
SWZ,2001,5872.32
SWZ,2002,5859.12
SWZ,2003,2343.55
SWZ,2004,2337.32
SWZ,2005,5656.11
SWZ,2006,5822.44
SWZ,2007,5414.37
SWZ,2008,6145.62
SWZ,2009,6376.46
SWZ,2010,6711.31
SWZ,2011,7046.92
SYR,1950,
SYR,1951,
SYR,1952,
SYR,1953,
SYR,1954,
SYR,1955,
SYR,1956,
SYR,1957,
SYR,1958,
SYR,1959,
SYR,1960,7899.88
SYR,1961,8600.58
SYR,1962,10694.43
SYR,1963,8650.54
SYR,1964,12342.96
SYR,1965,12449.13
SYR,1966,11161.85
SYR,1967,12830.05
SYR,1968,13394.5
SYR,1969,16409.12
SYR,1970,17672.93
SYR,1971,19612.18
SYR,1972,24228.05
SYR,1973,22055.74
SYR,1974,28255.55
SYR,1975,32529.58
SYR,1976,28818.74
SYR,1977,24740.08
SYR,1978,23584.02
SYR,1979,21934.26
SYR,1980,21562.7
SYR,1981,20846.87
SYR,1982,19999.51
SYR,1983,18344.38
SYR,1984,17064.15
SYR,1985,17008.58
SYR,1986,15274.3
SYR,1987,14203.97
SYR,1988,14971.77
SYR,1989,13808.12
SYR,1990,13075.09
SYR,1991,12076.55
SYR,1992,12467.27
SYR,1993,11915.78
SYR,1994,11505.61
SYR,1995,12291.81
SYR,1996,12356.48
SYR,1997,14163.85
SYR,1998,16421.05
SYR,1999,17664.3
SYR,2000,21842.18
SYR,2001,25149.7
SYR,2002,31454.19
SYR,2003,38894.19
SYR,2004,54584.7
SYR,2005,83072.23
SYR,2006,81177.49
SYR,2007,86456.19
SYR,2008,91553.58
SYR,2009,93608.77
SYR,2010,101661.84
SYR,2011,101558.8
TCD,1950,
TCD,1951,
TCD,1952,
TCD,1953,
TCD,1954,
TCD,1955,
TCD,1956,
TCD,1957,
TCD,1958,
TCD,1959,
TCD,1960,4145.71
TCD,1961,4247.35
TCD,1962,4678.02
TCD,1963,4491.64
TCD,1964,4434.17
TCD,1965,4649.93
TCD,1966,4693.17
TCD,1967,4857.32
TCD,1968,4920.8
TCD,1969,5369.08
TCD,1970,5575.35
TCD,1971,5713.97
TCD,1972,5264.42
TCD,1973,4865.07
TCD,1974,5512.3
TCD,1975,6146.67
TCD,1976,6198.65
TCD,1977,6061.24
TCD,1978,6011.76
TCD,1979,4748.46
TCD,1980,4444.55
TCD,1981,4445.04
TCD,1982,4807.74
TCD,1983,5420.15
TCD,1984,5393.79
TCD,1985,7547.87
TCD,1986,5999.2
TCD,1987,5662.97
TCD,1988,7942.49
TCD,1989,7711.56
TCD,1990,8024.34
TCD,1991,9411.27
TCD,1992,8107.41
TCD,1993,8168.33
TCD,1994,8590.47
TCD,1995,8910.35
TCD,1996,7902.97
TCD,1997,7981.37
TCD,1998,8475.71
TCD,1999,8915.67
TCD,2000,8596.55
TCD,2001,9047.65
TCD,2002,9397.96
TCD,2003,11508.99
TCD,2004,17957.3
TCD,2005,21646.05
TCD,2006,25280.6
TCD,2007,24944.37
TCD,2008,26312.2
TCD,2009,24207.84
TCD,2010,28785.64
TCD,2011,27235.03
TGO,1950,
TGO,1951,
TGO,1952,
TGO,1953,
TGO,1954,
TGO,1955,
TGO,1956,
TGO,1957,
TGO,1958,
TGO,1959,
TGO,1960,1350.57
TGO,1961,1483.92
TGO,1962,1493.54
TGO,1963,1599.02
TGO,1964,1768.49
TGO,1965,1968.12
TGO,1966,2276.21
TGO,1967,2430.94
TGO,1968,2584.89
TGO,1969,2811.77
TGO,1970,2889.37
TGO,1971,3029.42
TGO,1972,3073.89
TGO,1973,2995.03
TGO,1974,3902.95
TGO,1975,3194.25
TGO,1976,3239.03
TGO,1977,3742.47
TGO,1978,3959.7
TGO,1979,3997.32
TGO,1980,4011.7
TGO,1981,3680.93
TGO,1982,3800.82
TGO,1983,3632.53
TGO,1984,3815.23
TGO,1985,3815.69
TGO,1986,3964.52
TGO,1987,3649.21
TGO,1988,4036.87
TGO,1989,4150.86
TGO,1990,4437.89
TGO,1991,4587.45
TGO,1992,4414.69
TGO,1993,3774.31
TGO,1994,4209.28
TGO,1995,4487.03
TGO,1996,4830.96
TGO,1997,5303.26
TGO,1998,4763.13
TGO,1999,5147.13
TGO,2000,4987.3
TGO,2001,5028.57
TGO,2002,5336.31
TGO,2003,5319.78
TGO,2004,5412.02
TGO,2005,5427.05
TGO,2006,6064.42
TGO,2007,6521.17
TGO,2008,5988.54
TGO,2009,6505.36
TGO,2010,6815.88
TGO,2011,7338.67
THA,1950,18974.32
THA,1951,18925.13
THA,1952,18552.49
THA,1953,17365.72
THA,1954,18748.06
THA,1955,17993.96
THA,1956,18886.64
THA,1957,21212.39
THA,1958,21845
THA,1959,24294.05
THA,1960,27173.15
THA,1961,29036.44
THA,1962,30358.71
THA,1963,32349.98
THA,1964,35294.2
THA,1965,39134.31
THA,1966,44648.77
THA,1967,46421.39
THA,1968,49466.32
THA,1969,54505.73
THA,1970,73794.05
THA,1971,76602.98
THA,1972,80824.23
THA,1973,90185.45
THA,1974,91686.71
THA,1975,94590.02
THA,1976,104271.67
THA,1977,114093.2
THA,1978,125785.78
THA,1979,132148.13
THA,1980,135779.2
THA,1981,142533.02
THA,1982,149019.44
THA,1983,155877.19
THA,1984,166933.08
THA,1985,173999.38
THA,1986,180072.52
THA,1987,193547.42
THA,1988,213575.33
THA,1989,233213.11
THA,1990,253192.55
THA,1991,274774.34
THA,1992,308862.06
THA,1993,339208.44
THA,1994,376719.72
THA,1995,424860.91
THA,1996,469839.13
THA,1997,442233.03
THA,1998,399507.38
THA,1999,404764.53
THA,2000,416703.75
THA,2001,423750.94
THA,2002,457327.31
THA,2003,494730.41
THA,2004,531230.56
THA,2005,555934.75
THA,2006,585539.06
THA,2007,619451.88
THA,2008,620691.75
THA,2009,627216.44
THA,2010,679629
THA,2011,672925.31
TJK,1950,
TJK,1951,
TJK,1952,
TJK,1953,
TJK,1954,
TJK,1955,
TJK,1956,
TJK,1957,
TJK,1958,
TJK,1959,
TJK,1960,
TJK,1961,
TJK,1962,
TJK,1963,
TJK,1964,
TJK,1965,
TJK,1966,
TJK,1967,
TJK,1968,
TJK,1969,
TJK,1970,
TJK,1971,
TJK,1972,
TJK,1973,
TJK,1974,
TJK,1975,
TJK,1976,
TJK,1977,
TJK,1978,
TJK,1979,
TJK,1980,
TJK,1981,
TJK,1982,
TJK,1983,
TJK,1984,
TJK,1985,
TJK,1986,
TJK,1987,
TJK,1988,
TJK,1989,
TJK,1990,29938.71
TJK,1991,29593.69
TJK,1992,15450.55
TJK,1993,14380.37
TJK,1994,10812.62
TJK,1995,10383.76
TJK,1996,7881.53
TJK,1997,9719.74
TJK,1998,8777.83
TJK,1999,7928.56
TJK,2000,8203.16
TJK,2001,8916.65
TJK,2002,9878.97
TJK,2003,11090.02
TJK,2004,12220.64
TJK,2005,12555.41
TJK,2006,13422.55
TJK,2007,14224.06
TJK,2008,14651.34
TJK,2009,15530.36
TJK,2010,17362.22
TJK,2011,16877.99
TKM,1950,
TKM,1951,
TKM,1952,
TKM,1953,
TKM,1954,
TKM,1955,
TKM,1956,
TKM,1957,
TKM,1958,
TKM,1959,
TKM,1960,
TKM,1961,
TKM,1962,
TKM,1963,
TKM,1964,
TKM,1965,
TKM,1966,
TKM,1967,
TKM,1968,
TKM,1969,
TKM,1970,
TKM,1971,
TKM,1972,
TKM,1973,
TKM,1974,
TKM,1975,
TKM,1976,
TKM,1977,
TKM,1978,
TKM,1979,
TKM,1980,
TKM,1981,
TKM,1982,
TKM,1983,
TKM,1984,
TKM,1985,
TKM,1986,
TKM,1987,
TKM,1988,
TKM,1989,
TKM,1990,33999.61
TKM,1991,32157.94
TKM,1992,27513.22
TKM,1993,31266.58
TKM,1994,22038.74
TKM,1995,20753.19
TKM,1996,21764.6
TKM,1997,20796.78
TKM,1998,23034.43
TKM,1999,25171.14
TKM,2000,31952.32
TKM,2001,29628.42
TKM,2002,30611.85
TKM,2003,31127.81
TKM,2004,32740.13
TKM,2005,40387.75
TKM,2006,45354.82
TKM,2007,47690.74
TKM,2008,46936.57
TKM,2009,51142.05
TKM,2010,58706.98
TKM,2011,64774.88
TTO,1950,2323.03
TTO,1951,2573.36
TTO,1952,2640.72
TTO,1953,2975.04
TTO,1954,3167.37
TTO,1955,3503.25
TTO,1956,4033.37
TTO,1957,4569.75
TTO,1958,4910.05
TTO,1959,5254.92
TTO,1960,5481.44
TTO,1961,6444.07
TTO,1962,6351.36
TTO,1963,7222.57
TTO,1964,7506.47
TTO,1965,6862.76
TTO,1966,7985.51
TTO,1967,8692.72
TTO,1968,9054.01
TTO,1969,9355.57
TTO,1970,8901.25
TTO,1971,8652.9
TTO,1972,9479.24
TTO,1973,10429.37
TTO,1974,14154.11
TTO,1975,14657.39
TTO,1976,16407.04
TTO,1977,17155.19
TTO,1978,17915.46
TTO,1979,20187.09
TTO,1980,22950.58
TTO,1981,22488.84
TTO,1982,20925.64
TTO,1983,18433.99
TTO,1984,17462.55
TTO,1985,17370.84
TTO,1986,14642.16
TTO,1987,13200.06
TTO,1988,12481.53
TTO,1989,11770.36
TTO,1990,12490.22
TTO,1991,11846.62
TTO,1992,11035.53
TTO,1993,10456.34
TTO,1994,10831.49
TTO,1995,10903.15
TTO,1996,10720.82
TTO,1997,10831.55
TTO,1998,10575.65
TTO,1999,11970.27
TTO,2000,14039.97
TTO,2001,13052.48
TTO,2002,13324.08
TTO,2003,16007.58
TTO,2004,18542.17
TTO,2005,19076.63
TTO,2006,22599.37
TTO,2007,25205.28
TTO,2008,28166.6
TTO,2009,24374.32
TTO,2010,24839.38
TTO,2011,27114.22
TUN,1950,
TUN,1951,
TUN,1952,
TUN,1953,
TUN,1954,
TUN,1955,
TUN,1956,
TUN,1957,
TUN,1958,
TUN,1959,
TUN,1960,5849.26
TUN,1961,6354.21
TUN,1962,6438.3
TUN,1963,7072.4
TUN,1964,7152.03
TUN,1965,7415.23
TUN,1966,7741.08
TUN,1967,7770.37
TUN,1968,8471.75
TUN,1969,8776.66
TUN,1970,11483.2
TUN,1971,12484.98
TUN,1972,14717.41
TUN,1973,14835.21
TUN,1974,16704.05
TUN,1975,17494.01
TUN,1976,18211
TUN,1977,19131.04
TUN,1978,20409.19
TUN,1979,22199.66
TUN,1980,24447.18
TUN,1981,26079.7
TUN,1982,26695.14
TUN,1983,28518.28
TUN,1984,29954.16
TUN,1985,32056.84
TUN,1986,31609.47
TUN,1987,33829.58
TUN,1988,35391.23
TUN,1989,36688.06
TUN,1990,39383.06
TUN,1991,42200.85
TUN,1992,46501.06
TUN,1993,49636.33
TUN,1994,54698.7
TUN,1995,59292.25
TUN,1996,68650.94
TUN,1997,68571.27
TUN,1998,69041.7
TUN,1999,70953.93
TUN,2000,71017.87
TUN,2001,72392.07
TUN,2002,71696.98
TUN,2003,73706.24
TUN,2004,75884.38
TUN,2005,77034.81
TUN,2006,81315.27
TUN,2007,85646.63
TUN,2008,89523.78
TUN,2009,91663.98
TUN,2010,94394.37
TUN,2011,93978.61
TUR,1950,56203.55
TUR,1951,68700.1
TUR,1952,75443.71
TUR,1953,85158.96
TUR,1954,78078.46
TUR,1955,85692.8
TUR,1956,87528.98
TUR,1957,108233.94
TUR,1958,118757.77
TUR,1959,113437.21
TUR,1960,113697.27
TUR,1961,115795.86
TUR,1962,122740.46
TUR,1963,134388.16
TUR,1964,140314.08
TUR,1965,143781.16
TUR,1966,163632.88
TUR,1967,170397.23
TUR,1968,182129.88
TUR,1969,191356.81
TUR,1970,203951.61
TUR,1971,209022.61
TUR,1972,226966.94
TUR,1973,240309.98
TUR,1974,264209.16
TUR,1975,283033.34
TUR,1976,315334.91
TUR,1977,311651.03
TUR,1978,301328.59
TUR,1979,299078.59
TUR,1980,293352.31
TUR,1981,326834.81
TUR,1982,326633.78
TUR,1983,342529.25
TUR,1984,360908.5
TUR,1985,384092.88
TUR,1986,408392.13
TUR,1987,451360.84
TUR,1988,462049.75
TUR,1989,455743.06
TUR,1990,489665.22
TUR,1991,477117.41
TUR,1992,498162.94
TUR,1993,544823.06
TUR,1994,511363.69
TUR,1995,542491.63
TUR,1996,604145.25
TUR,1997,630929.19
TUR,1998,623050.75
TUR,1999,597179.5
TUR,2000,653828.5
TUR,2001,632003.88
TUR,2002,630957.63
TUR,2003,608471.13
TUR,2004,692397.31
TUR,2005,749538.5
TUR,2006,829590.19
TUR,2007,892964.88
TUR,2008,945498.81
TUR,2009,917411.63
TUR,2010,1010740.38
TUR,2011,1068132.63
TWN,1950,
TWN,1951,12067.39
TWN,1952,13727.2
TWN,1953,15165.44
TWN,1954,16302.87
TWN,1955,17604.96
TWN,1956,18262.23
TWN,1957,19684.21
TWN,1958,20959.47
TWN,1959,22421.59
TWN,1960,24272
TWN,1961,25928.43
TWN,1962,28364.55
TWN,1963,32171
TWN,1964,36515.98
TWN,1965,39311.77
TWN,1966,43441.92
TWN,1967,47960.84
TWN,1968,52795.37
TWN,1969,58639.48
TWN,1970,65395.98
TWN,1971,74566.34
TWN,1972,86047.55
TWN,1973,95570.84
TWN,1974,91002.88
TWN,1975,97560.27
TWN,1976,114827.08
TWN,1977,128081.04
TWN,1978,144395.63
TWN,1979,153702.02
TWN,1980,160525.02
TWN,1981,171742.47
TWN,1982,180875.52
TWN,1983,199528.2
TWN,1984,220438
TWN,1985,230631.17
TWN,1986,267080.84
TWN,1987,293250.34
TWN,1988,301446.28
TWN,1989,331074.94
TWN,1990,352473.22
TWN,1991,382818.03
TWN,1992,406974.94
TWN,1993,434723.63
TWN,1994,464588.38
TWN,1995,490286.59
TWN,1996,523728.63
TWN,1997,559400.94
TWN,1998,587501.56
TWN,1999,610137.31
TWN,2000,639212.69
TWN,2001,624549
TWN,2002,653687.38
TWN,2003,667260.81
TWN,2004,690178.31
TWN,2005,708182.94
TWN,2006,727128.69
TWN,2007,751940.06
TWN,2008,712515.5
TWN,2009,718346.81
TWN,2010,766949.63
TWN,2011,769733.19
TZA,1950,
TZA,1951,
TZA,1952,
TZA,1953,
TZA,1954,
TZA,1955,
TZA,1956,
TZA,1957,
TZA,1958,
TZA,1959,
TZA,1960,8986.43
TZA,1961,9185.8
TZA,1962,10115.61
TZA,1963,11035.9
TZA,1964,12681.2
TZA,1965,12577.43
TZA,1966,13526.48
TZA,1967,14179.94
TZA,1968,15151
TZA,1969,15868.51
TZA,1970,17338.85
TZA,1971,18102.68
TZA,1972,19242.7
TZA,1973,20537.76
TZA,1974,21214.07
TZA,1975,22754.6
TZA,1976,24799.87
TZA,1977,24145.94
TZA,1978,24794.29
TZA,1979,25352.29
TZA,1980,24448.03
TZA,1981,20808.2
TZA,1982,21595.5
TZA,1983,22589.03
TZA,1984,24730.37
TZA,1985,28500.01
TZA,1986,19616.15
TZA,1987,15283.75
TZA,1988,20776.26
TZA,1989,19801.55
TZA,1990,20580.69
TZA,1991,20416.15
TZA,1992,18914.48
TZA,1993,18618.74
TZA,1994,17887.12
TZA,1995,18521.39
TZA,1996,19589.73
TZA,1997,21405.35
TZA,1998,23103.11
TZA,1999,24605.47
TZA,2000,26206.3
TZA,2001,28371.19
TZA,2002,31389.42
TZA,2003,33581.09
TZA,2004,35875.83
TZA,2005,39737.51
TZA,2006,41974.91
TZA,2007,44063.78
TZA,2008,48364.06
TZA,2009,51606.35
TZA,2010,56834.8
TZA,2011,61539.03
UGA,1950,5217.98
UGA,1951,6466.26
UGA,1952,6531.92
UGA,1953,5377.75
UGA,1954,5700.93
UGA,1955,5724.37
UGA,1956,5886.35
UGA,1957,6486.65
UGA,1958,6289.95
UGA,1959,6407.31
UGA,1960,6495.91
UGA,1961,6393.96
UGA,1962,6723.11
UGA,1963,7301.17
UGA,1964,8243.45
UGA,1965,7940.39
UGA,1966,8516.94
UGA,1967,8767.48
UGA,1968,9105.84
UGA,1969,9943.71
UGA,1970,10095.33
UGA,1971,9775.71
UGA,1972,10428.63
UGA,1973,10472.49
UGA,1974,10088.7
UGA,1975,9797.12
UGA,1976,10207.97
UGA,1977,10302.53
UGA,1978,9646.86
UGA,1979,8286.62
UGA,1980,7866.21
UGA,1981,7817.82
UGA,1982,9120.07
UGA,1983,10155.27
UGA,1984,10040.65
UGA,1985,9773.82
UGA,1986,9845.71
UGA,1987,10558.13
UGA,1988,11131.24
UGA,1989,11494.09
UGA,1990,11943.67
UGA,1991,12193.22
UGA,1992,12731.54
UGA,1993,13357.92
UGA,1994,17791.44
UGA,1995,17885.43
UGA,1996,18189.17
UGA,1997,19054.53
UGA,1998,20761.09
UGA,1999,21657.47
UGA,2000,22405.41
UGA,2001,23966.99
UGA,2002,25383.69
UGA,2003,26386.7
UGA,2004,27962.18
UGA,2005,30658.1
UGA,2006,32836.02
UGA,2007,35084.46
UGA,2008,37234.89
UGA,2009,41726.17
UGA,2010,43570.77
UGA,2011,45474.17
UKR,1950,
UKR,1951,
UKR,1952,
UKR,1953,
UKR,1954,
UKR,1955,
UKR,1956,
UKR,1957,
UKR,1958,
UKR,1959,
UKR,1960,
UKR,1961,
UKR,1962,
UKR,1963,
UKR,1964,
UKR,1965,
UKR,1966,
UKR,1967,
UKR,1968,
UKR,1969,
UKR,1970,
